key,fare_amount
2015-01-27 13:08:24.0000002,8.518743189797341
2015-01-27 13:08:24.0000003,8.86686771280628
2011-10-08 11:53:44.0000002,5.142967124343549
2012-12-01 21:12:12.0000002,8.010881170284007
2012-12-01 21:12:12.0000003,14.858776275521318
2012-12-01 21:12:12.0000005,10.72394569689474
2011-10-06 12:10:20.0000001,6.214857291372109
2011-10-06 12:10:20.0000003,54.50938911074357
2011-10-06 12:10:20.0000002,11.807527056144469
2014-02-18 15:22:20.0000002,6.561151159364387
2014-02-18 15:22:20.0000003,8.608701177687728
2014-02-18 15:22:20.0000001,15.163771690204682
2010-03-29 20:20:32.0000002,5.627788459122717
2010-03-29 20:20:32.0000001,8.259539107610467
2011-10-06 03:59:12.0000002,8.75945530850968
2011-10-06 03:59:12.0000001,14.616489384771592
2012-07-15 16:45:04.0000006,4.706188071393593
2012-07-15 16:45:04.0000002,9.890637523125374
2012-07-15 16:45:04.0000003,5.471287580647045
2012-07-15 16:45:04.0000004,5.037639003403214
2014-10-29 02:09:56.0000001,7.609460175277861
2014-06-14 13:39:00.00000010,8.743235989689857
2014-06-14 13:39:00.00000060,6.476392909056791
2014-06-14 13:39:00.00000087,7.9383827267607305
2014-06-14 13:39:00.00000050,15.588904500425627
2014-06-14 13:39:00.0000003,6.592555876524026
2014-06-14 13:39:00.000000158,36.82112926633802
2014-06-14 13:39:00.00000015,23.563771565332964
2014-06-14 13:39:00.00000073,6.176193162641215
2014-06-14 13:39:00.00000077,14.15080687489295
2014-06-14 13:39:00.000000145,9.56329934245457
2014-06-14 13:39:00.00000079,6.314769921009186
2014-06-14 13:39:00.000000121,5.9755434631685365
2014-06-14 13:39:00.00000021,9.513015139225374
2014-06-14 13:39:00.0000005,8.027162456755986
2014-06-14 13:39:00.000000165,7.339668000357371
2014-06-14 13:39:00.000000184,6.13880682859846
2014-06-14 13:39:00.00000059,6.330680630580957
2014-06-14 13:39:00.00000070,7.896324370244849
2014-06-14 13:39:00.00000068,5.329818776462217
2014-06-14 13:39:00.000000133,18.652660077986532
2014-06-14 13:39:00.000000128,9.584984706268084
2014-06-14 13:39:00.000000136,17.173944978119366
2014-06-14 13:39:00.00000017,8.560957273629752
2014-06-14 13:39:00.000000111,5.143029962950308
2014-06-14 13:39:00.000000115,10.33452867875273
2014-06-14 13:39:00.000000168,6.150755814413632
2014-06-14 13:39:00.00000031,7.00569952983351
2014-06-14 13:39:00.000000116,6.519848276477418
2014-06-14 13:39:00.00000051,5.596846755112219
2014-06-14 13:39:00.000000193,11.350943822762787
2014-06-14 13:39:00.000000132,12.000551602151182
2014-06-14 13:39:00.000000167,17.4040840751359
2014-06-14 13:39:00.00000044,6.12638199059138
2014-06-14 13:39:00.000000138,6.63562935659027
2014-06-14 13:39:00.00000066,14.002018292115947
